id,categories,description
427,Electoral Technology,"Desarrollar y ejecutar un plan de simulacros con la anticipación adecuada, que permitan a la autoridad electoral identificar y corregir errores. Se debe poner a prueba el 100% de las funcionalidades de los sistemas y al menos el 70% de la infraestructura tecnológica que les de soporte. La Misión sugiere, asimismo, que los simulacros incluyan pruebas de estrés, bajo condiciones similares a las de la jornada electoral, de tal modo que sea posible observar el desempeño del sistema y anticipar potenciales fallas e incidentes. Es importante, además, promover la participación de los delegados técnicos de partidos políticos en las actividades para el montaje y las pruebas de estas plataformas."
427,Electoral Technology,"Garantizar la implementación de un sistema de resultados preliminares que permita al electorado y a los partidos conocer la tendencia de la votación la misma noche de los comicios. Se sugiere, asimismo, incorporar este instrumento en la legislación electoral con el objeto de recortar los márgenes de discrecionalidad en su aplicación."
427,Electoral Technology,"La Misión fue informada de que no se implementó un sistema formal de versionado para el software que permita un registro de cambios a los sistemas de DIREPRE y SCORP. La Misión recomienda incorporar esta herramienta, la cual debe incluir la función para la publicación de releases (versiones), documentación, Control de Calidad y proceso de integración de ambientes (ejemplo; desarrollo, prueba y producción) para el Software, para verificar que este cumpla con las especificaciones y funcionalidades previstas antes de pasar a producción."
427,Gender,"Garantizar el acceso efectivo a la justicia por parte de las mujeres candidatas y en ejercicio de sus funciones, especialmente en vistas de que los procesos penales desde la puesta en vigor de la ley contra el acoso y violencia política aún no han producido ninguna sentencia."
427,Gender,Reanudar la implementación del fortalecimiento público y que el porcentaje orientado al acceso a los medios por parte de las mujeres pueda ser extendido a medios de comunicación de alcance departamental y subnacional para favorecer la visibilización de las candidatas en las circunscripciones uninominales.
427,Gender,"Proteger y apoyar a las mujeres candidatas, electas, y en ejercicio, tal como lo contempla la legislación vigente."
427,Gender,"Garantizar la presencia de personal especializado en el área de género de los Tribunales Electorales Departamentales, que puedan contribuir de manera más cercana a difundir información sobre la normativa de acoso y violencia política, y a agilizar el tratamiento de las denuncias que pudieran presentar las mujeres candidatas, electas y/o en funciones."
427,Media,"Al igual que en las elecciones de 2014 y 2015 y 2019, la MOE/OEA recibió quejas de distintos partidos políticos sobre la difusión de logros del gobierno con fines electorales. De cara a futuros procesos electorales, la Misión recomienda revisar el marco normativo vigente y su aplicación para evitar que el partido de gobierno obtenga ventajas indebidas de su condición de oficialismo."
427,Media,"Formalizar el criterio según el cual se debe evitar que, mediante un control previo, se impida la difusión de una encuesta. Asimismo se sugiere establecer que aquellos estudios de opinión que no cumplan con los requisitos de transparencia y rigurosidad técnica establecidos por el tribunal deban ser difundidos con una etiqueta que evidencie el incumplimiento. Por último, se recomienda, redefinir las sanciones previstas en la legislación de manera que estas guarden proporcionalidad con la infracción cometida y no tengan un efecto inhibitorio que obstaculice la libre circulación de ideas."
427,Media,"En caso de que un partido incumpla las regulaciones sobre contenido de propaganda electoral, la ley prevé sanciones tanto para la organización política como para el medio difusor. La Misión recomienda eximir de responsabilidad a los medios para evitar que, por temor a una eventual sanción, éstos rechacen las propuestas de publicidad de los candidatos y candidatas."
427,"Media, Political and Legal Systems","Sancionar una ley, en línea con los estándares interamericanos, que obligue a los organismos públicos a brindar la información bajo su control, a hacerlo en tiempos razonables y, en caso que no proceda la entrega de lo solicitado, a fundamentar legalmente la negativa. La Ley deberá, además, prever un procedimiento para impugnar el rechazo. De manera complementaria, se sugiere desarrollar los mecanismos necesarios para garantizar la implementación efectiva de la normativa en la materia."
427,"Media, Political and Legal Systems","La Misión hace un llamado a las autoridades, los partidos y la ciudadanía a avanzar conjuntamente en el combate a la desinformación. Se debe evitar promover herramientas de derecho penal, como la creación de nuevas figuras penales amplias y ambiguas para tipificar el fenómeno de la desinformación. Se sugiere, en cambio, fortalecer los procesos judiciales de naturaleza civil por los que se canalizan las responsabilidades ulteriores en materia de libertad de expresión. Se recomienda asimismo, promover la alfabetización digital y mediática con campañas de concientización e iniciativas educativas."
427,"Media, Political and Legal Systems","El artículo 162 del código penal boliviano penaliza las expresiones ofensivas o difamatorias dirigidas a funcionarios públicos. La Misión recomienda la derogación de este artículo, entendiendo que las opiniones relativas a asuntos de interés público- incluyendo todo lo atinente al Estado, sus instituciones y sus funcionarios- deben tener un nivel especial de protección y no deben ser limitadas."
427,"Media, Political and Legal Systems","El artículo 122 de la ley del régimen electoral establece que ningún candidato, desde el momento de su inscripción en el Órgano Electoral Plurinacional, puede dirigir programas o difundir columnas de opinión en medios de comunicación. La Misión sugiere revisar esta disposición a la luz de los estándares en materia de libertad de expresión establecidos en la Convención Americana de Derechos Humanos."
427,Political Financing,reactivar el financiamiento público a fines de asegurar un acceso equitativo de todas las fuerzas en contienda a los medios de comunicación.
